year,FSCSKEY,SQ_FEET
2019,WV0012,17851
2019,TN0014,5234
2019,AL0160,3060
2019,WI9024,6525
2019,MO0021,7800
2019,MA0298,11000
2019,TX0526,1015
2019,MI0157,2231
2019,WI0108,6183
2019,NM0006,14000
2019,NY0649,11000
2019,KS0045,5160
2019,OH0194,5440
2019,VA0004,59313
2019,CT0075,6021
2019,GA0002,58422
2019,MO0051,25000
2019,SD0078,1426
2019,TN0099,35154
2019,AL0200,27500
2019,IL0216,16700
2019,NE0035,1420
2019,NE0130,9443
2019,WI0400,1025
2019,CT0154,35363
2019,CA0075,52880
2019,PA0034,18911
2019,NJ0216,-1
2019,IL0596,960
2019,AK0051,3200
2019,ID0097,13950
2019,TX0076,10176
2019,KS0153,6440
2019,TX0237,10000
2019,TX0458,8710
2019,PA0061,1886
2019,AL8010,1600
2019,PA0005,16637
2019,MO0233,4800
2019,NY0271,10000
2019,NE0045,676
2019,MI0217,4500
2019,CO0036,6900
2019,IA0416,14000
2019,KS0259,1200
2019,TX0182,48760
2019,IL0432,27160
2019,PA0373,9400
2019,NH0125,5000
2019,IL0282,30000
2019,CA0159,25000
2019,NE9007,15170
2019,OK0034,9780
2019,TX0211,17760
2019,WI0161,4100
2019,MI0065,6900
2019,AL0066,3650
2019,NY0116,1659
2019,ID0109,1341
2019,NY0336,21756
2019,IA0007,9000
2019,MT0042,1200
2019,IN0003,34600
2019,ND0035,37415
2019,PA0068,23393
2019,IL0431,5110
2019,IA0382,1000
2019,NE0066,2016
2019,IA0369,1938
2019,TX0340,9312
2019,MA0089,14630
2019,NE0241,5000
2019,NM0022,45676
2019,VT0147,10300
2019,IN0001,14000
2019,AK0037,2553
2019,CA0117,87315
2019,MA0238,7105
2019,NH0155,2000
2019,KY0114,7010
2019,FL0030,28680
2019,PA0439,4768
2019,MA0266,18000
2019,NY0305,3146
2019,MI9009,30100
2019,NC0058,8400
2019,PA9038,13500
2019,NE0195,10000
2019,NE0176,3380
2019,FL0240,10000
2019,NJ0304,36000
2019,IL0357,1984
2019,VA0084,28496
2019,MI0201,49723
2019,MS0031,10925
2019,OH0176,26961
2019,VA0085,27500
2019,ME0318,1045
2019,MA0245,7000
2019,CT0046,16584
2019,IA0281,1120
2019,KS0235,1542
2019,IA0386,4945
2019,TX0250,2793
2019,TX0108,2100
2019,TX0014,6837
2019,MI0242,11214
2019,IL0219,34300
2019,PA0036,8506
2019,NH0106,1270
2019,IN0075,27400
2019,WI0081,1590
2019,CT0020,2300
2019,AZ0178,-1
2019,VT0182,800
2019,SD0051,1300
2019,WI0102,3890
2019,FL0255,31380
2019,PA0041,26160
2019,TN0132,131632
2019,MN0071,2976
2019,IN0010,17496
2019,ND0050,5000
2019,VT0202,-1
2019,IN0229,12000
2019,NE0205,7900
2019,IN0109,61999
2019,AL0001,20000
2019,IL0523,3670
2019,IL0461,43440
2019,PA0062,12560
2019,CA0065,59520
2019,MI0071,3672
2019,MO0120,2940
2019,CA0083,72800
2019,TX0675,4000
2019,MA0279,9000
2019,OK0105,13500
2019,MI0064,6000
2019,WI0361,3066
2019,NM0129,1776
2019,IN0126,40041
2019,ME0159,12000
2019,IL0090,2400
2019,TX0303,9486
2019,MA0140,14930
2019,IL0540,4068
2019,KY0020,11973
2019,MN0082,2200
2019,NJ0128,12000
2019,PA0084,2139
2019,MA0010,62000
2019,CO0073,51000
2019,OH0237,102500
2019,NJ0274,-1
2019,MI0436,2500
2019,IL0158,72000
2019,RI0023,11500
2019,CT0073,161034
2019,IN0162,2430
2019,IN0066,25920
2019,ID0074,1050
2019,ID0126,1024
2019,CT0059,33797
2019,NY0598,12080
2019,IA0156,1261
2019,PA0161,774
2019,NY0344,20500
2019,WV0098,2400
2019,MA0173,24300
2019,ME0123,11400
2019,WI0074,6000
2019,MT0012,3000
2019,VA0021,22000
2019,FL0047,105225
2019,NJ0096,2280
2019,AR0066,88000
2019,CA0129,69292
2019,KS0192,3062
2019,OH0092,16200
2019,CT0054,2500
2019,KS0019,1125
2019,FL0256,2340
2019,SD0081,1220
2019,KS0269,5000
2019,UT0013,2700
2019,IL0233,6641
2019,VT0170,1450
2019,TX0183,17510
2019,MA0095,41000
2019,TN0135,553750
2019,NY0094,1650
2019,IA0135,5000
2019,KY0062,10700
2019,KS0134,348486
2019,NY0219,880
2019,TX0180,16500
2019,MO0166,5200
2019,MS0014,50008
2019,IA0498,14478
2019,VT0104,1716
2019,IL0063,1530
2019,RI0053,82247
2019,ME0121,964
2019,TX0732,2400
2019,WI0218,55117
2019,NJ0223,6324
2019,MI0332,2600
2019,CT0053,9550
2019,NJ0295,10000
2019,IL0384,24600
2019,NJ0112,5934
2019,IL0093,29100
2019,IN0247,10600
2019,MI0038,12000
2019,MO0087,2800
2019,WI0408,23418
2019,PA0009,1703
2019,IA0008,9127
2019,AK0016,5652
2019,TN0018,3000
2019,ID0101,2530
2019,IN0110,2286
2019,OH0061,17871
2019,VT0077,-1
2019,AL0065,8346
2019,OH0177,46638
2019,IL0130,43394
2019,NJ0077,6000
2019,NH0134,1073
2019,SD0002,3400
2019,NV0014,4506
2019,MA0186,17800
2019,MA0160,12300
2019,IA0114,6000
2019,IA0345,3150
2019,IA0576,6400
2019,TX0350,10800
2019,ID0061,37308
2019,ME0092,4080
2019,CT0070,34000
2019,NJ0059,35000
2019,KS0190,2000
2019,MI0192,4932
2019,LA0058,287757
2019,MS0019,4320
2019,MA0188,39000
2019,NM0109,1100
2019,MO0027,3300
2019,OR0043,8600
2019,TX0460,9720
2019,TX0562,2200
2019,MI0153,6007
2019,IL0236,8800
2019,MO0151,5200
2019,WA0035,12795
2019,IA0027,190524
2019,MA0124,1625
2019,WI0145,10900
2019,WI0199,651339
2019,SD0075,1920
2019,AZ0117,30000
2019,IL0339,4408
2019,NH0057,3742
2019,TN0053,65000
2019,KY0116,9188
2019,PA0170,12384
2019,CT0126,10900
2019,NY0027,46860
2019,GA0014,28000
2019,NY0469,2808
2019,IL0062,2206
2019,IA0319,635
2019,FL0260,-1
2019,NM0136,2000
2019,MN0055,14500
2019,NY0474,1664
2019,MI0416,21000
2019,AZ0038,100000
2019,NY0182,1600
2019,ID0010,8000
2019,KS0086,8420
2019,NY0124,1200
2019,ME0222,2500
2019,KY0037,12713
2019,NJ0142,2534
2019,AK0077,15000
2019,AZ0167,14121
2019,OR9012,5700
2019,WI0049,1795
2019,TX0218,9779
2019,NJ0249,13596
2019,NH0131,1600
2019,NH0193,5500
2019,AK0140,662
2019,NJ0039,17495
2019,IA0006,6886
2019,NY0302,5544
2019,IL0272,1500
2019,TX0138,6000
2019,NY0624,3600
2019,NJ0176,12770
2019,IA0575,39100
2019,NY0142,5000
2019,VT0099,420
2019,KS0147,5400
2019,MI0294,31600
2019,CA0053,55400
2019,GA0062,20596
2019,FL8001,206621
2019,IA0356,34000
2019,NY0346,38000
2019,NJ0152,21000
2019,TX0439,9300
2019,KS0071,2865
2019,OK0015,2761
2019,IN0049,20482
2019,PA0409,7520
2019,MA0134,670
2019,PA0028,5856
2019,NY0367,27000
2019,NY0333,23787
2019,NY0413,960
2019,FL0133,1200
2019,IL0244,3700
2019,AZ0179,4000
2019,NY0726,18924
2019,IA0087,2640
2019,CT0058,2200
2019,NJ0228,11000
2019,MA0348,2611
2019,CT0101,1500
2019,NY0734,17600
2019,CA0195,12000
2019,CT0100,10196
2019,TX0465,1260
2019,KS0007,2060
2019,IL0571,7166
2019,NE0140,1892
2019,NY0220,15562
2019,IA0263,2100
2019,ME0039,13900
2019,OR0115,-1
2019,IN0060,3800
2019,TX0131,20000
2019,OH0115,100992
2019,CA0032,6250
2019,NY0138,4500
2019,FL0022,11000
2019,NJ0008,7740
2019,NY0680,44572
2019,MT0025,2000
2019,TN0080,19888
2019,DE0009,26000
2019,PA0067,5340
2019,IN0197,197160
2019,SC0026,2970
2019,AR0041,37149
2019,KS0164,3212
2019,CA0068,73554
2019,WI0229,24000
2019,NH0174,6996
2019,OK0026,1600
2019,OH0131,42979
2019,NJ0125,11376
2019,IA0038,2968
2019,RI0010,59686
2019,OH0202,13000
2019,TX0260,8000
2019,WA0057,61653
2019,NJ0185,12351
2019,PA0092,5000
2019,TX0225,6112
2019,AL8011,7000
2019,NM0034,5228
2019,MT0051,58400
2019,NJ0034,13459
2019,NJ0189,8860
2019,IL0350,12035
2019,CO0056,3000
2019,TX0255,8281
2019,MA0212,26000
2019,NY0320,5080
2019,PA0193,16200
2019,OR0107,17574
2019,SD0130,920
2019,MO0055,15830
2019,OH0183,45855
2019,KS0040,4968
2019,MA0300,3200
2019,VT0069,675
2019,FL0007,61316
2019,IL0095,1804
2019,NJ0239,3750
2019,WI0089,4800
2019,MO0140,7500
2019,IN0208,8000
2019,ME0319,800
2019,AR0040,40777
2019,WI0132,14000
2019,TX0521,15581
2019,MA0027,2465
2019,WI0312,65145
2019,NY0485,39000
2019,RI0050,50000
2019,LA0062,5671
2019,IL0270,2400
2019,FL0011,378855
2019,OK0023,6200
2019,TX0196,16000
2019,NJ0081,2400
2019,IL0380,18000
2019,NE0160,3000
2019,UT0065,48000
2019,KS0062,680
2019,NY0422,5840
2019,IA0232,2135
2019,WI0062,14124
2019,VT0197,2400
2019,NY0167,6208
2019,MI0062,3248
2019,CT0114,56723
2019,CT0018,69327
2019,SC0021,260367
2019,KY0099,6373
2019,NE0063,8440
2019,MA0353,4870
2019,IA0383,3926
2019,OH0042,20782
2019,KY0034,62971
2019,VT0054,14748
2019,WV0044,2000
2019,MA0229,9476
2019,CO0090,12200
2019,TX0294,4577
2019,DE0013,6000
2019,SD0058,1728
2019,TN0081,5291
2019,WI0320,13400
2019,NY0629,4000
2019,MO0232,1285
2019,ID0125,2543
2019,CA0221,9147
2019,NJ9010,-1
2019,WV0072,3000
2019,AZ0034,176430
2019,PA0407,9016
2019,IL0292,29500
2019,NJ0261,30000
2019,ND0092,10350
2019,OK0067,20455
2019,OK0055,3764
2019,KY0035,9970
2019,IL0419,6320
2019,IA0116,1500
2019,PA0457,5880
2019,NH0207,900
2019,IA0160,35700
2019,MI0252,-3
2019,MA0105,16960
2019,NY0283,6927
2019,NJ0102,27500
2019,KS0250,5536
2019,KS0126,1872
2019,NY0653,18057
2019,MO0059,10275
2019,VT0033,4283
2019,AL0016,2000
2019,NY0638,3850
2019,IN0167,13000
2019,MI0142,5524
2019,MI0237,34000
2019,IL0052,2016
2019,OR0064,1525
2019,ID0056,5055
2019,NY0610,3743
2019,NY0364,27000
2019,KY0040,17400
2019,TN8052,1580
2019,TX0322,17000
2019,MA0283,8424
2019,NJ0087,72000
2019,NH0034,4880
2019,IA0346,10580
2019,OR0032,3100
2019,MI0232,17060
2019,NM0121,1225
2019,CA0211,35000
2019,SD0026,22890
2019,IA0287,4800
2019,MT0007,6960
2019,NY0576,3684
2019,IA0370,7100
2019,ME0224,11143
2019,TN8012,768
2019,OR0025,1403
2019,PA0421,15345
2019,TX0450,5226
2019,OK0082,4300
2019,MI0168,15000
2019,TX0530,3500
2019,NH0153,4000
2019,NY0785,2000
2019,TX0406,18734
2019,PA0433,6475
2019,NC0006,79691
2019,IA0256,2800
2019,TX0739,3000
2019,IA0074,2382
2019,ME0058,13042
2019,KY0092,30000
2019,PA0350,4069
2019,AL0031,3176
2019,NC0106,24879
2019,OH0016,29366
2019,IL0165,7200
2019,IL0186,1579
2019,TX0686,22390
2019,CA0250,-1
2019,IN0233,19000
2019,PA0498,3648
2019,OH0225,49644
2019,MI0251,16800
2019,CO0009,20100
2019,MI0212,5926
2019,NH0074,8900
2019,WV0066,6480
2019,PA0060,7342
2019,UT0070,11200
2019,CO0021,18500
2019,CA0165,64636
2019,IN0143,11065
2019,TX0179,90936
2019,MA0032,17321
2019,IA0301,620
2019,TX0714,7735
2019,IL0579,2301
2019,PA0097,5411
2019,AZ0127,15756
2019,IN0225,6400
2019,ND0083,1190
2019,KY0087,18010
2019,IL0070,4000
2019,NY0399,5235
2019,WI0142,68000
2019,IA0534,-1
2019,IL0604,2200
2019,NE0054,3000
2019,MN0014,6630
2019,PA0198,6438
2019,NY0052,7701
2019,KS0308,2610
2019,NY0213,2570
2019,WI0326,7200
2019,MI0380,5065
2019,OK0102,9886
2019,NH0199,7000
2019,NJ0138,4000
2019,NJ0293,6460
2019,MA0107,23528
2019,OH0097,1579
2019,IL0413,9980
2019,NY0082,5100
2019,OH0015,37700
2019,NY0334,45000
2019,NY0445,2380
2019,IL0044,11484
2019,PA0307,5400
2019,TX0039,5310
2019,IA0225,60795
2019,MA0100,70000
2019,WI0280,7260
2019,KS0120,11186
2019,IN0048,8837
2019,PA0032,5660
2019,MI0277,49000
2019,WI0308,3990
2019,IL0438,748
2019,NY0633,4032
2019,MA0056,33510
2019,CT0120,8600
2019,OH0142,50400
2019,MN0038,70972
2019,NY0660,16500
2019,IA0176,2400
2019,MA0012,11200
2019,NM0052,5400
2019,MA0115,17417
2019,IA0174,5000
2019,TX0441,9200
2019,TX0252,1742
2019,NY0459,1566
2019,AZ0116,7520
2019,MA0252,1639
2019,MI0354,2500
2019,NY0692,33671
2019,OH0138,7872
2019,NC0012,60942
2019,NY0591,5500
2019,TX0080,1760
2019,AL0184,11432
2019,WI0333,4845
2019,CO9018,4800
2019,WI0362,7221
2019,MA0326,22456
2019,IL0214,2600
2019,NY0041,9216
2019,GU0001,71000
2019,ID0036,3700
2019,KY0065,10031
2019,MO0090,13500
2019,VT0165,2858
2019,NM0036,11000
2019,IA0577,1925
2019,WI0125,1500
2019,NJ0023,4771
2019,IL0417,1488
2019,NE0229,12704
2019,NM0125,4000
2019,CT0032,13542
2019,WI0069,16500
2019,MN0049,38680
2019,KY0107,10500
2019,ME0292,607
2019,WI0006,8040
2019,UT0044,3230
2019,KS0219,9829
2019,NJ0226,9960
2019,ME0145,890
2019,NY0520,30422
2019,SC0023,18435
2019,MO0037,43000
2019,WI0399,3800
2019,UT0007,2729
2019,ND0107,1222
2019,AZ0111,9000
2019,CT0169,17905
2019,KS0053,39380
2019,NJ0038,30000
2019,ND0065,2400
2019,MI0123,87715
2019,PA0386,1346
2019,MA0101,28000
2019,LA0009,21411
2019,PA0289,8960
2019,AZ0084,2500
2019,CA0016,50000
2019,NJ0047,11825
2019,KS0104,5690
2019,PA0189,2501
2019,NH0094,1940
2019,TX0022,26380
2019,MI0050,7380
2019,VA0001,109879
2019,NJ0258,22800
2019,CA0271,15437
2019,AK0068,5014
2019,WA0015,2025
2019,TX0007,10327
2019,MI0317,8540
2019,CT0095,2450
2019,NE0106,3700
2019,MA0211,42000
2019,IA0040,17400
2019,MO0205,4800
2019,FL8002,4400
2019,KY0804,7000
2019,IL0565,2967
2019,SC0011,30016
2019,PA0096,6309
2019,IL0573,22000
2019,TX0485,5106
2019,VT0056,4100
2019,NE0179,1775
2019,UT0010,13000
2019,PA0251,58000
2019,VA0056,24898
2019,IN0239,23198
2019,IN0235,8418
2019,IA0070,4728
2019,OH0162,4500
2019,TX0369,20413
2019,TX0146,77800
2019,OH0106,34111
2019,KS0316,36000
2019,IL0227,3530
2019,TX0262,92776
2019,IN0020,232820
2019,IA0273,9500
2019,NY0130,11000
2019,LA0054,243166
2019,NY0723,3500
2019,ND0088,2000
2019,OR0088,8000
2019,IL0038,22762
2019,AZ0025,3685
2019,KY0054,41000
2019,MA0002,32109
2019,CT0158,16062
2019,MA0017,14500
2019,VA0044,174539
2019,NY0656,26700
2019,MA0046,92435
2019,NH0091,3000
2019,MA9024,29000
2019,PA0311,6153
2019,NY0555,2500
2019,KS0156,13020
2019,CT0089,52000
2019,IL0466,1776
2019,IA0044,18000
2019,IA0279,1212
2019,NM0053,2000
2019,MT0011,36467
2019,AR0031,13500
2019,OR9010,11308
2019,CT0175,32877
2019,VA0073,11900
2019,CA0234,-1
2019,MI0256,1800
2019,NY0761,130290
2019,OH0066,15989
2019,ME0149,3000
2019,FL0099,240878
2019,ME0115,6861
2019,NJ0029,3515
2019,WV0053,257238
2019,NE0108,31554
2019,AL0128,7722
2019,VT0145,7800
2019,IL0366,9851
2019,NY0321,8000
2019,AL0198,10000
2019,ME0282,1448
2019,NY0394,6400
2019,CA0102,34975
2019,MI0029,3150
2019,KS0344,2560
2019,IL0490,5392
2019,KS0038,6528
2019,WV0050,9646
2019,WI0353,3600
2019,IA0326,47000
2019,NY0075,1600
2019,MI0110,2000
2019,NY0691,8967
2019,NJ0172,6000
2019,WI0088,6814
2019,IA0230,7000
2019,SD0049,28128
2019,MN0077,1578
2019,NY0098,5360
2019,NJ0188,19500
2019,GA0034,26900
2019,MA0174,18756
2019,IL0508,4998
2019,IL0463,43000
2019,NH0208,4129
2019,CA0144,25132
2019,IA0233,3750
2019,AL0208,4000
2019,TX0120,22500
2019,SD0065,4025
2019,IA0060,3480
2019,NY0659,12261
2019,CA0037,40173
2019,ND0102,1500
2019,TX0011,18356
2019,MD0024,61419
2019,NY0229,4800
2019,MI9019,6400
2019,NJ0213,16607
2019,AL0026,17604
2019,MN0115,739
2019,TX0729,2500
2019,TX0434,14204
2019,SD0046,2577
2019,IN0183,5200
2019,TX0581,2473
2019,AR0061,3200
2019,MI0234,10832
2019,MI0331,15000
2019,WI0188,13000
2019,OK0012,9752
2019,IA0216,2850
2019,NY0258,16000
2019,NJ0180,5100
2019,MA0117,4500
2019,WI0136,4400
2019,CA0022,88000
2019,OH0094,11040
2019,OR0123,3600
2019,MI0075,18220
2019,AL0043,2410
2019,WI0223,8500
2019,WI0115,2316
2019,NC0075,9366
2019,OH0098,20203
2019,MA0068,2500
2019,VT0004,9520
2019,NH0151,6300
2019,NY0014,6970
2019,WI0176,220840
2019,OH0052,629318
2019,SD0162,1908
2019,AR0042,17951
2019,CA0089,12790
2019,NH0092,12500
2019,OH0192,14125
2019,NC0061,66148
2019,ND0063,1480
2019,MS0005,20800
2019,WY0023,9153
2019,IL0396,5100
2019,AL0231,960
2019,TX0126,8306
2019,ME0236,2000
2019,TN8018,960
2019,ND0011,9033
2019,MA0133,21000
2019,WV0051,11112
2019,IA0166,7680
2019,RI0029,26000
2019,IA0452,4440
2019,IL0588,9525
2019,UT0051,14785
2019,TX0216,82940
2019,KS0076,9801
2019,IL0563,27500
2019,IL0295,37248
2019,PA0314,1700
2019,IL0073,19620
2019,WI0350,24000
2019,IL0010,1800
2019,TX0701,24000
2019,MA0336,6900
2019,MA0181,25000
2019,PA0429,9600
2019,NJ0238,26396
2019,TX0368,3600
2019,MA0016,33000
2019,IL8007,2900
2019,ND0054,602
2019,MA0059,1200
2019,IN0124,10500
2019,NY0089,12000
2019,TX0144,10000
2019,NH0029,19800
2019,WV0099,3336
2019,KS0220,13735
2019,SD0024,1344
2019,MA0289,5850
2019,UT0006,12000
2019,SD0115,1790
2019,NC0017,15132
2019,TX0416,53030
2019,IN0221,20214
2019,MI0260,3700
2019,CT0133,13000
2019,NC0071,63305
2019,PA0217,5591
2019,NY0405,5714
2019,MI0111,82166
2019,WI0258,21434
2019,NE0039,2600
2019,MA0021,12900
2019,NY0404,5280
2019,MA0359,1298
2019,MI0126,3562
2019,IL0190,34812
2019,PA0375,1474
2019,CA0199,369433
2019,NE0013,440
2019,NJ0111,23594
2019,WV0054,4200
2019,AL0108,394018
2019,ID0083,5420
2019,MI0324,5300
2019,ND0018,44080
2019,IN0088,36000
2019,CA0215,-1
2019,ME0153,970
2019,IN0133,5500
2019,NY0323,2400
2019,OK0095,4485
2019,CO0132,35700
2019,IL0359,4500
2019,WA0026,6740
2019,PA0107,9160
2019,IL0401,1739
2019,MA0038,7600
2019,PA0394,5225
2019,IL0114,32500
2019,NY0792,4400
2019,ME0102,1850
2019,PA0347,15850
2019,NY0716,3900
2019,MI0285,2538
2019,NH0114,2484
2019,VT0009,2400
2019,ME0204,1200
2019,MN0041,1171394
2019,OH0075,31995
2019,IL0557,28500
2019,ID0057,3744
2019,AZ0086,22000
2019,MI0269,24000
2019,MA0235,7000
2019,AZ0164,4982
2019,ME0285,429
2019,NE0242,2100
2019,NY0622,2650
2019,IL0103,3610
2019,CA0268,1747
2019,KS0034,1890
2019,WV0038,5500
2019,CO0004,13153
2019,ME0187,12000
2019,WI0087,4160
2019,AR0050,21800
2019,OK0061,3125
2019,SD0127,671
2019,SD0021,2820
2019,TX0467,2250
2019,IA0580,2755
2019,IL0529,2500
2019,PA0248,2374
2019,KY0078,9575
2019,NE0180,7000
2019,OK0119,2400
2019,IA0381,3600
2019,PA0390,2412
2019,KS0130,71125
2019,SD0074,2200
2019,PA0365,1200
2019,AL0252,1000
2019,ME0217,2540
2019,TN0050,3660
2019,NH0143,2000
2019,TX0124,10830
2019,IL0342,2474
2019,NE0166,1500
2019,NE0055,2652
2019,WI0405,2451
2019,IL0022,2200
2019,NE9038,1400
2019,NJ0170,43086
2019,MI0377,72900
2019,WI0110,4000
2019,MN0107,35093
2019,IL0226,2194
2019,IL0340,1500
2019,NE0087,15000
2019,MN0096,1736
2019,MI0068,8312
2019,AL0119,10508
2019,NY0505,2040
2019,MA0277,13500
2019,IN0022,54500
2019,AL0209,19976
2019,TX0664,16000
2019,TX0043,7140
2019,IL0057,5592
2019,MO0174,12220
2019,PA0384,4380
2019,KS0202,6000
2019,IA0400,7800
2019,NH0095,6782
2019,LA0027,90845
2019,KS0018,768
2019,FL0019,73664
2019,VT0078,-1
2019,NY0573,7800
2019,SC0024,32333
2019,MI0205,2200
2019,AR0009,49716
2019,PA0293,12680
2019,CO0060,229407
2019,KS0172,664
2019,ID0067,9544
